"spkid","full_name","neo","pha","H","diameter","albedo","spec_B","spec_T","orbit_id","epoch","e","a","q","i","om","w","ma","n","per","moid","class","data_arc","first_obs","last_obs","n_obs_used","condition_code","ad","per_y","n_del_obs_used","n_dop_obs_used","epoch_mjd","extent","rot_per","GM","BV","UB","IR","tp_cal","two_body","A1","A2","A3","DT","tp","M1","K1","M2","K2","PC"
3843341,"       (2019 OO)",Y,Y,21.23,,,,,19,2461000.5,0.5023,1.635,0.814,32.67,132.07,253.02,332.19,0.4714,764,0.0401,APO,936,2019-07-05,2022-01-26,81,0,2.46,2.09,,,61000,,,,,,,2026-01-18.9,,,,,,2461059.50,,,,,
3843348,"       (2019 OT)",Y,Y,20.59,,,,,19,2461000.5,0.5485,1.712,0.773,47.24,302.11,285.40,320.45,0.4401,818,0.0233,APO,545,2019-07-20,2021-01-15,293,2,2.65,2.24,,,61000,,,,,,,2026-02-18.8,,,,,,2461090.36,,,,,
3843363,"       (2019 OM1)",Y,Y,21.15,,,,,13,2461000.5,0.5983,1.897,0.762,6.16,346.62,52.75,124.98,0.3773,954,0.0316,APO,2058,2019-06-10,2025-01-27,62,1,3.03,2.61,,,61000,,,,,,,2024-12-24.7,,,,,,2460669.26,,,,,
3843371,"       (2019 OR1)",Y,Y,21.07,,,,,53,2461000.5,0.3800,0.9598,0.595,18.28,236.83,297.66,353.55,1.048,343,0.00535,ATE,1542,2019-07-27,2023-10-16,463,1,1.32,0.94,,,61000,,,,,,,2025-11-27.1,,,,,,2461006.66,,,,,
3843394,"       (2019 OQ2)",Y,Y,20.25,,,,,26,2461000.5,0.6032,1.448,0.575,4.11,200.38,256.87,149.66,0.5656,636,0.00683,APO,4670,2012-08-06,2025-05-20,108,0,2.32,1.74,,,61000,,,,,,,2025-03-01.4,,,,,,2460735.91,,,,,
3843430,"       (2019 OY3)",Y,Y,19.48,,,,,20,2461000.5,0.4725,1.859,0.980,48.67,297.40,350.93,181.86,0.389,926,0.033,APO,3214,2016-01-04,2024-10-22,136,0,2.74,2.53,,,61000,,,,,,,2027-02-21.9,,,,,,2461458.49,,,,,
3843508,"       (2019 PG1)",Y,Y,20.62,,,,,13,2461000.5,0.5963,2.453,0.990,20.41,281.57,13.62,231.04,0.2565,1.4e+03,0.0169,APO,1402,2019-07-20,2023-05-22,68,0,3.92,3.84,,,61000,,,,,,,2027-04-07.6,,,,,,2461503.18,,,,,
3843572,"       (2019 QG)",Y,Y,21.38,,,,,16,2461000.5,0.2386,0.8218,0.626,12.63,290.19,216.12,323.01,1.323,272,0.0467,ATE,5442,2010-07-30,2025-06-23,79,0,1.02,0.745,,,61000,,,,,,,2025-12-18.9,,,,,,2461028.46,,,,,
3843577,"       (2019 QT)",Y,Y,20.83,,,,,13,2461000.5,0.8287,2.218,0.380,4.43,236.46,215.03,299.81,0.2984,1.21e+03,0.0424,APO,3656,2013-05-10,2023-05-14,69,0,4.06,3.3,,,61000,,,,,,,2026-06-10.6,,,,,,2461202.20,,,,,
3843589,"       (2019 QX)",Y,Y,19.75,,,,,22,2461000.5,0.6291,2.156,0.800,27.16,316.59,119.11,325.00,0.3114,1.16e+03,0.00795,APO,1319,2019-07-26,2023-03-06,94,0,3.51,3.17,,,61000,,,,,,,2026-03-13.3,,,,,,2461112.89,,,,,
3843612,"       (2019 QY1)",Y,Y,20.77,,,,,16,2461000.5,0.4700,1.747,0.926,27.41,236.05,156.84,225.95,0.427,843,0.0365,APO,2547,2012-12-07,2019-11-28,72,0,2.57,2.31,0,1,61000,,,,,,,2026-09-30.9,,,,,,2461314.46,,,,,
3843615,"       (2019 QD2)",Y,Y,21.59,,,,,14,2461000.5,0.4604,1.804,0.973,11.96,271.68,18.41,219.85,0.4068,885,0.0251,APO,1759,2019-08-18,2024-06-11,77,0,2.63,2.42,,,61000,,,,,,,2026-10-31.5,,,,,,2461345.05,,,,,
3843701,"       (2019 QD6)",Y,Y,21.77,,,,,13,2461000.5,0.6565,2.815,0.967,14.57,35.81,10.88,101.27,0.2087,1.73e+03,0.0188,APO,152,2019-08-28,2020-01-27,48,5,4.66,4.72,,,61000,,,,,,,2024-07-23.7,,,,,,2460515.21,,,,,
3843758,"       (2019 RC)",Y,Y,21.90,,,,,22,2461000.5,0.5081,2.048,1.007,22.89,175.04,202.30,32.80,0.3363,1.07e+03,0.0268,APO,2268,2016-07-31,2022-10-16,197,0,3.09,2.93,1,1,61000,,9.73,,,,,2025-08-15.4,,,,,,2460902.97,,,,,
3843858,"       (2019 RU3)",Y,Y,17.94,,,,,53,2461000.5,0.7761,1.628,0.365,34.25,40.07,110.83,323.48,0.4743,759,0.0495,APO,3243,2016-09-28,2025-08-15,264,0,2.89,2.08,,,61000,,,,,,,2026-02-06.0,,,,,,2461077.50,,,,,
3843857,"       (2019 RV3)",Y,Y,19.94,,,,,14,2461000.5,0.6107,2.242,0.873,6.98,352.18,126.10,279.57,0.2936,1.23e+03,0.0133,APO,1085,2019-09-06,2022-08-26,50,1,3.61,3.36,,,61000,,,,,,,2026-08-21.9,,,,,,2461274.48,,,,,
3843879,"       (2019 SH)",Y,Y,21.91,,,,,"JPL 6",2458744.5,0.4748,1.217,0.639,45.13,179.15,273.02,314.50,0.7338,491,0.0306,APO,5,2019-09-17,2019-09-22,128,8,1.80,1.34,,,58744,,,,,,,2019-11-19.0,,,,,,2458806.51,,,,,
3878564,"       (2019 TP1)",Y,Y,21.18,,,,,"JPL 33",2461000.5,0.2695,1.296,0.947,25.22,12.04,126.31,309.00,0.6682,539,0.033,APO,3313,2016-09-06,2025-10-02,140,0,1.64,1.48,,,61000,,,,,,,2026-02-05.3,,,,,,2461076.82,,,,,
3879227,"       (2019 UK)",Y,Y,21.64,,,,,17,2461000.5,0.3840,0.8828,0.544,21.70,206.39,318.83,359.64,1.188,303,0.0446,ATE,1838,2019-10-13,2024-10-24,65,1,1.22,0.83,,,61000,,,,,,,2025-11-21.3,,,,,,2461000.80,,,,,
3879231,"       (2019 UO)",Y,Y,20.03,,,,,90,2461000.5,0.6380,2.653,0.960,5.70,277.59,184.99,130.22,0.2281,1.58e+03,0.0194,APO,202,2019-09-28,2020-04-17,482,3,4.35,4.32,1,0,61000,,7.7882,,,,,2024-04-29.1,,,,,,2460429.65,,,,,
3879384,"       (2019 UC4)",Y,Y,21.24,,,,,13,2461000.5,0.6450,2.486,0.882,8.60,249.61,203.71,181.47,0.2515,1.43e+03,0.0445,APO,1517,2019-08-26,2023-10-21,78,0,4.09,3.92,,,61000,,,,,,,2027-10-31.9,,,,,,2461710.42,,,,,
3879725,"       (2019 UT6)",Y,Y,21.92,,,,,41,2461000.5,0.5049,1.589,0.787,2.40,84.82,44.46,335.67,0.4918,732,0.0155,APO,1512,2019-10-05,2023-11-25,239,0,2.39,2,,,61000,,,,,,,2026-01-09.4,,,,,,2461049.96,,,,,
3884238,"       (2019 US10)",Y,Y,20.68,,,,,9,2461000.5,0.3855,1.453,0.893,26.94,43.24,304.15,196.92,0.563,639,0.0215,APO,2615,2012-11-02,2019-12-31,52,0,2.01,1.75,,,61000,,,,,,,2026-09-06.6,,,,,,2461290.18,,,,,
3888754,"       (2019 UN12)",Y,Y,21.86,,,,,29,2461000.5,0.8462,2.256,0.347,5.19,222.54,301.80,264.59,0.2908,1.24e+03,0.0111,APO,1362,2019-10-23,2023-07-16,150,0,4.17,3.39,1,1,61000,,0.1327,,,,,2026-10-15.0,,,,,,2461328.55,,,,,
3892191,"       (2019 UX13)",Y,Y,21.41,,,,,24,2461000.5,0.3272,1.519,1.022,12.49,188.56,155.20,119.89,0.5263,684,0.0394,AMO,992,2017-04-30,2020-01-17,109,1,2.02,1.87,,,61000,,,,,,,2025-04-07.2,,,,,,2460772.71,,,,,
3892316,"       (2019 VO1)",Y,N,21.99,,,,,23,2461000.5,0.3375,1.219,0.808,12.56,237.91,283.94,99.05,0.7322,492,0.00845,APO,2923,2016-06-05,2024-06-06,101,0,1.63,1.35,,,61000,,,,,,,2025-07-08.7,,,,,,2460865.22,,,,,
3892653,"       (2019 VD2)",Y,Y,21.31,,,,,10,2461000.5,0.7355,1.972,0.522,33.49,38.76,257.12,84.03,0.3559,1.01e+03,0.0475,APO,904,2019-11-03,2022-04-25,57,2,3.42,2.77,,,61000,,,,,,,2025-03-29.8,,,,,,2460764.38,,,,,
3892745,"       (2019 VL4)",Y,Y,19.69,,,,,24,2461000.5,0.8401,2.038,0.326,10.30,260.16,288.00,359.12,0.3387,1.06e+03,0.0296,APO,2991,2014-09-04,2022-11-12,144,0,3.75,2.91,,,61000,,,,,,,2025-11-23.5,,,,,,2461003.09,,,,,
3893637,"       (2019 VF6)",Y,Y,21.16,,,,,24,2461000.5,0.4391,1.23,0.690,14.91,102.17,89.17,66.03,0.7225,498,0.00157,APO,1742,2019-10-25,2024-08-01,97,0,1.77,1.36,,,61000,,,,,,,2025-08-21.6,,,,,,2460909.11,,,,,
3893738,"       (2019 VG6)",Y,Y,21.23,,,,,27,2461000.5,0.4137,1.514,0.887,8.60,304.32,219.17,6.32,0.5293,680,0.02,APO,1714,2017-09-15,2022-05-26,155,0,2.14,1.86,,,61000,,,,,,,2025-11-09.0,,,,,,2460988.57,,,,,
3893551,"       (2019 WF3)",Y,Y,21.06,,,,,30,2461000.5,0.5730,2.334,0.997,12.86,296.44,204.19,220.31,0.2763,1.3e+03,0.0382,APO,123,2019-11-17,2020-03-19,126,5,3.67,3.57,,,61000,,,,,,,2027-04-10.5,,,,,,2461506.04,,,,,
3893643,"       (2019 WL4)",Y,Y,21.61,,,,,10,2461000.5,0.5581,1.193,0.527,4.88,186.20,99.99,291.16,0.7568,476,0.0123,APO,3289,2014-02-10,2023-02-12,43,2,1.86,1.3,,,61000,,,,,,,2026-02-19.9,,,,,,2461091.46,,,,,
3893727,"       (2019 WW4)",Y,Y,19.59,,,,,14,2461000.5,0.5527,2.232,0.998,9.42,330.68,22.72,296.70,0.2956,1.22e+03,0.0117,APO,3660,2010-01-17,2020-01-25,69,0,3.47,3.33,,,61000,,,,,,,2026-06-23.1,,,,,,2461214.62,,,,,
3893728,"       (2019 WX4)",Y,Y,21.00,,,,,14,2461000.5,0.6272,1.952,0.728,29.46,78.33,74.51,42.13,0.3614,996,0.0203,APO,4018,2009-06-15,2020-06-15,70,0,3.18,2.73,,,61000,,,,,,,2025-07-27.4,,,,,,2460883.93,,,,,
3893736,"       (2019 WD5)",Y,Y,21.90,,,,,18,2461000.5,0.5428,1.63,0.745,4.75,311.98,228.35,274.53,0.4736,760,0.032,APO,1667,2019-11-25,2024-06-18,95,0,2.51,2.08,,,61000,,,,,,,2026-05-20.4,,,,,,2461180.95,,,,,
3893739,"       (2019 WJ5)",Y,Y,21.30,,,,,6,2461000.5,0.7441,2.309,0.591,5.38,207.62,104.56,279.86,0.2809,1.28e+03,0.0185,APO,261,2019-03-30,2019-12-16,34,6,4.03,3.51,,,61000,,,,,,,2026-09-02.3,,,,,,2461285.86,,,,,
54162241,"       (2019 WQ19)",Y,Y,20.79,,,,,4,2461000.5,0.5815,1.387,0.580,29.99,240.23,272.80,202.95,0.6036,596,0.0281,APO,4780,2010-06-04,2023-07-06,39,0,2.19,1.63,,,61000,,,,,,,2026-08-08.2,,,,,,2461260.70,,,,,
3905989,"       (2019 XE1)",Y,Y,19.70,,,,,8,2461000.5,0.6132,1.936,0.749,30.30,291.94,244.93,56.16,0.3659,984,0.0188,APO,6997,2001-06-23,2020-08-19,65,0,3.12,2.69,,,61000,,,,,,,2025-06-20.4,,,,,,2460847.00,,,,,
3909261,"       (2019 XO2)",Y,Y,21.09,,,,,7,2461000.5,0.3554,1.486,0.958,28.54,68.18,342.61,113.50,0.5441,662,0.0166,APO,2534,2015-05-21,2022-04-28,61,0,2.01,1.81,,,61000,,,,,,,2025-04-26.3,,,,,,2460791.90,,,,,
3909765,"       (2019 XW2)",Y,Y,19.85,,,,,47,2461000.5,0.5459,2.035,0.924,6.45,320.34,68.19,31.97,0.3396,1.06e+03,0.0499,APO,2183,2017-02-20,2023-02-12,765,0,3.15,2.9,,,61000,,,,,,,2025-08-18.8,,,,,,2460906.36,,,,,
3910104,"       (2019 XA3)",Y,Y,18.96,,,,,16,2461000.5,0.6291,2.764,1.025,24.09,31.49,0.39,106.81,0.2145,1.68e+03,0.0303,AMO,2012,2019-08-19,2025-02-20,77,1,4.50,4.59,,,61000,,,,,,,2024-07-11.1,,,,,,2460502.63,,,,,
3928734,"       (2019 XK3)",Y,Y,20.80,,,,,6,2461000.5,0.7158,2.377,0.676,5.59,88.09,232.40,251.87,0.2689,1.34e+03,0.0428,APO,264,2019-04-04,2019-12-24,35,4,4.08,3.67,,,61000,,,,,,,2026-12-28.1,,,,,,2461402.65,,,,,
3933022,"       (2019 XQ3)",Y,Y,20.66,,,,,10,2461000.5,0.2602,1.237,0.915,50.96,88.48,52.17,80.20,0.7167,502,0.01,APO,5477,2009-06-13,2024-06-11,55,0,1.56,1.38,1,1,61000,,,,,,,2025-08-01.1,,,,,,2460888.60,,,,,
3959221,"       (2019 YZ3)",Y,Y,21.25,,,,,11,2461000.5,0.5959,1.754,0.709,23.38,275.41,257.65,170.67,0.4244,848,0.0118,APO,2744,2013-01-12,2020-07-18,80,0,2.80,2.32,,,61000,,,,,,,2024-10-14.8,,,,,,2460598.37,,,,,
3986635,"       (2019 YX6)",Y,Y,21.88,,,,,"JPL 3",2458843.5,0.8916,3.514,0.381,1.85,317.96,18.22,7.35,0.1496,2.41e+03,0.0258,APO,17,2019-12-19,2020-01-05,234,8,6.65,6.59,,,58843,,,,,,,2019-11-06.8,,,,,,2458794.39,,,,,
3986682,"       (2020 AN3)",Y,Y,20.53,,,,,17,2461000.5,0.5509,2.164,0.972,26.27,294.39,167.75,304.07,0.3096,1.16e+03,0.00411,APO,1053,2019-11-09,2022-09-27,168,1,3.36,3.18,,,61000,,7.6336,,,,,2026-05-20.6,,,,,,2461181.17,,,,,
3986743,"       (2020 BE1)",Y,Y,21.56,,,,,6,2461000.5,0.5035,1.715,0.851,30.11,103.44,111.70,178.05,0.4388,820,0.0479,APO,4204,2011-01-16,2022-07-21,45,0,2.58,2.25,,,61000,,,,,,,2024-10-11.2,,,,,,2460594.76,,,,,
3989074,"       (2020 BJ4)",Y,Y,21.89,,,,,14,2461000.5,0.6708,2.819,0.928,5.62,10.52,199.17,61.25,0.2083,1.73e+03,0.0231,APO,184,2020-01-19,2020-07-21,57,4,4.71,4.73,,,61000,,,,,,,2025-01-30.8,,,,,,2460706.39,,,,,
3989144,"       (2020 BC6)",Y,Y,20.85,,,,,30,2461000.5,0.7096,1.86,0.540,6.28,272.38,98.51,141.84,0.3885,927,0.00187,APO,3914,2014-05-05,2025-01-21,209,0,3.18,2.54,1,1,61000,,,,,,,2024-11-20.8,,,,,,2460635.39,,,,,
3989182,"       (2020 BC8)",Y,Y,20.00,,,,,8,2461000.5,0.7487,2.313,0.581,7.37,318.37,252.85,214.65,0.2802,1.29e+03,0.0315,APO,265,2019-12-02,2020-08-23,61,5,4.05,3.52,,,61000,,,,,,,2027-04-23.8,,,,,,2461519.33,,,,,
3989242,"       (2020 BN10)",Y,Y,20.99,,,,,13,2461000.5,0.3443,0.9278,0.608,20.52,185.75,69.01,77.71,1.103,326,0.0477,ATE,3750,2010-09-30,2021-01-05,57,2,1.25,0.894,,,61000,,,,,,,2025-09-11.5,,,,,,2460930.04,,,,,
3989317,"       (2020 BF14)",Y,Y,18.76,,,,,6,2461000.5,0.4752,1.284,0.674,36.14,349.25,83.42,52.13,0.6774,531,0.0438,APO,3338,2014-03-12,2023-05-02,48,0,1.89,1.46,,,61000,,,,,,,2025-09-05.0,,,,,,2460923.54,,,,,
3989341,"       (2020 BW14)",Y,Y,18.30,,,,,13,2461000.5,0.6525,2.693,0.936,15.98,21.46,28.04,122.16,0.223,1.61e+03,0.0137,APO,3359,2016-01-17,2025-03-29,135,1,4.45,4.42,,,61000,,,,,,,2024-05-22.3,,,,,,2460452.81,,,,,
3989346,"       (2020 BB15)",Y,Y,21.86,,,,,6,2461000.5,0.4142,1.718,1.006,5.31,16.18,177.76,188.03,0.4378,822,0.00439,APO,150,2020-01-30,2020-06-28,39,5,2.43,2.25,,,61000,,,,,,,2026-12-18.8,,,,,,2461393.30,,,,,
3989677,"       (2020 BX15)",Y,Y,21.25,,,,,4,2461000.5,0.4500,0.7658,0.421,24.00,334.94,339.10,97.85,1.471,245,0.0495,ATE,748,2020-01-29,2022-02-15,33,4,1.11,0.67,,,61000,,,,,,,2025-09-15.4,,,,,,2460933.97,,,,,
3989671,"       (2020 CL1)",Y,Y,19.95,,,,,19,2461000.5,0.3920,0.7245,0.441,45.48,325.89,9.72,306.67,1.598,225,0.0107,ATE,6521,2007-02-22,2024-12-30,137,0,1.01,0.617,,,61000,,,,,,,2025-12-24.3,,,,,,2461033.87,,,,,
3991554,"       (2020 CB2)",Y,Y,20.20,,,,,"JPL 2",2458885.5,0.2807,0.8556,0.615,27.14,1.01,50.17,95.40,1.245,289,0.0308,ATE,3,2020-02-05,2020-02-08,13,9,1.10,0.791,,,58885,,,,,,,2019-11-21.3,,,,,,2458808.89,,,,,
3991701,"       (2020 DY1)",Y,Y,21.85,,,,,18,2461000.5,0.6313,2.538,0.936,1.32,279.22,291.22,140.62,0.2437,1.48e+03,0.0124,APO,1625,2020-01-23,2024-07-05,85,0,4.14,4.04,,,61000,,,,,,,2024-04-23.0,,,,,,2460423.55,,,,,
3994618,"       (2020 DP2)",Y,Y,21.50,,,,,15,2461000.5,0.7911,2.633,0.550,14.07,150.12,271.00,135.90,0.2307,1.56e+03,0.00387,APO,34,2020-02-20,2020-03-25,188,7,4.72,4.27,,,61000,,,,,,,2024-04-11.0,,,,,,2460411.56,,,,,
3994619,"       (2020 DR2)",Y,Y,18.80,,,,,39,2461000.5,0.6909,2.283,0.706,19.73,168.91,252.61,255.02,0.2857,1.26e+03,0.00964,APO,6230,2003-04-01,2020-04-21,307,0,3.86,3.45,,,61000,,,,,,,2026-11-23.5,,,,,,2461368.00,,,,,
54000956,"       (2020 DC3)",Y,Y,21.95,,,,,12,2461000.5,0.8353,2.01,0.331,3.62,16.80,20.08,21.26,0.3458,1.04e+03,0.0422,APO,1150,2020-02-22,2023-04-17,137,1,3.69,2.85,,,61000,,,,,,,2025-09-20.5,,,,,,2460939.02,,,,,
54005664,"       (2020 DT3)",Y,Y,21.21,,,,,41,2461000.5,0.6065,2.252,0.886,3.26,207.41,28.00,232.13,0.2917,1.23e+03,0.0171,APO,178,2020-02-17,2020-08-13,345,3,3.62,3.38,2,1,61000,,13.36,,,,,2027-02-02.3,,,,,,2461438.83,,,,,
54006017,"       (2020 DM4)",Y,Y,21.73,,,,,51,2461000.5,0.4557,1.888,1.028,4.11,6.71,222.83,48.19,0.38,947,0.0459,AMO,179,2020-02-26,2020-08-23,352,4,2.75,2.59,,,61000,,6.6655,,,,,2025-07-17.1,,,,,,2460873.68,,,,,
54013501,"       (2020 DB5)",Y,Y,19.21,,,,,111,2461000.5,0.5196,2.133,1.024,11.68,77.72,189.27,279.53,0.3165,1.14e+03,0.0118,AMO,3264,2014-10-29,2023-10-06,1179,0,3.24,3.11,2,0,61000,,6.682,,,,,2026-08-02.2,,,,,,2461254.76,,,,,
54013566,"       (2020 EN)",Y,Y,18.07,,,,,17,2461000.5,0.5537,2.059,0.919,7.75,113.05,300.32,347.72,0.3336,1.08e+03,0.0488,APO,3747,2015-03-28,2025-06-30,84,0,3.20,2.95,,,61000,,,,,,,2025-12-27.8,,,,,,2461037.32,,,,,
54016232,"       (2020 FO1)",Y,Y,21.20,,,,,10,2461000.5,0.8206,2.301,0.413,2.86,34.88,263.22,204.71,0.2823,1.28e+03,0.00891,APO,25,2020-03-16,2020-04-10,58,7,4.19,3.49,,,61000,,,,,,,2027-05-25.0,,,,,,2461550.60,,,,,
54016235,"       (2020 FR1)",Y,Y,21.23,,,,,8,2461000.5,0.6148,1.406,0.542,13.12,26.42,255.83,104.94,0.591,609,0.0101,APO,1842,2020-03-09,2025-03-25,80,0,2.27,1.67,,,61000,,,,,,,2025-05-27.4,,,,,,2460822.94,,,,,
54016280,"       (2020 FH2)",Y,Y,21.16,,,,,12,2461000.5,0.4934,1.815,0.920,7.99,55.65,51.90,138.33,0.4029,893,0.0298,APO,1810,2019-09-28,2024-09-11,146,0,2.71,2.45,,,61000,,,,,,,2024-12-12.6,,,,,,2460657.20,,,,,
54016330,"       (2020 FR3)",Y,Y,20.70,,,,,"JPL 9",2458932.5,0.6475,1.973,0.696,8.87,174.62,261.66,24.72,0.3556,1.01e+03,0.0107,APO,19,2020-03-22,2020-04-10,81,8,3.25,2.77,,,58932,,,,,,,2020-01-14.4,,,,,,2458862.99,,,,,
54016360,"       (2020 FW4)",Y,Y,21.70,,,,,20,2461000.5,0.6937,2.302,0.705,5.02,49.22,223.91,207.74,0.2822,1.28e+03,0.0435,APO,18,2020-03-23,2020-04-10,299,7,3.90,3.49,,,61000,,,,,,,2027-05-14.5,,,,,,2461540.05,,,,,
54016362,"       (2020 FX4)",Y,Y,21.73,,,,,15,2461000.5,0.5936,2.448,0.995,9.88,155.17,357.23,176.67,0.2573,1.4e+03,0.00477,APO,195,2019-11-02,2020-05-15,125,4,3.90,3.83,,,61000,,,,,,,2024-01-04.4,,,,,,2460313.97,,,,,
54016365,"       (2020 FA5)",Y,Y,21.14,,,,,4,2461000.5,0.8011,1.914,0.381,6.57,39.33,242.18,26.26,0.3722,967,0.00992,APO,55,2020-02-19,2020-04-14,22,6,3.45,2.65,,,61000,,,,,,,2025-09-11.4,,,,,,2460929.95,,,,,
